페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
5,1737,,학고 공사 어느정도 진행됨?,졸업해서 학고 근황을 모르겠노,ㅇㅇ (223.62) 2023.02.23 02:43:54 스크랩 조회 105 추천 0 댓글 1,0,105,2023.02.23 02:43:54,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1737&page=5
5,1734,,씨발 애미뒤진 교육청새끼 학교배정 지좆대로 하노,1지망 대현 2지망 신정했는데 왜 학성이 쳐걸리냐 앰창 내신망했노,PierreGasly 2023.02.09 23:08:59 스크랩 조회 242 추천 0 댓글 2,0,242,2023.02.09 23:08:59,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1734&page=5
5,1729,,경상도권 4년제 대학순위,부산대 경북대 (부산/대구/진주교대) ㅡㅡㅡ 1티어 부경대 해양대 한동대ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 2티어 영남대 동아대 금오공대 경상대 창원대 ㅡㅡ 3티어 계명대 동의대 울산대 안동대 ㅡㅡㅡㅡㅡㅡ 4티어 경성대 동국대 경주캠 대구대 ㅡㅡㅡㅡㅡㅡ 5티어 대가대 부가대 부산외대 동서대ㅡㅡㅡㅡㅡ 6티어 인제대 신라대 경남대ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 7티어 고신대 경일대 대구한의대 ㅡㅡㅡㅡㅡㅡㅡㅡ8티어 영산대 동명대 가야대 경운대 ㅡㅡㅡㅡㅡㅡ 9티어 한국국제대 창신대 김천대 경주대 ㅡㅡㅡㅡ10티어,ㅇㅇ (118.235) 2023.01.10 23:42:09 스크랩 조회 213 추천 0 댓글 0,0,213,2023.01.10 23:42:09,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1729&page=5
5,1727,,메 리크리 스마 스,공부해 - dc official App,ㅇㅇ (223.39) 2022.12.25 22:46:43 스크랩 조회 56 추천 0 댓글 0,0,56,2022.12.25 22:46:43,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1727&page=5
5,1725,,야자 언제끝남?,학붕이들아 야자 언제 끝남?,ㅇㅇ (115.90) 2022.12.14 03:47:19 스크랩 조회 87 추천 0 댓글 0,0,87,2022.12.14 03:47:19,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1725&page=5
5,1724,,Show and Prove 했으면 개추 ㅋ,개추,장의사 (14.43) 2022.12.13 15:32:39 스크랩 조회 199 추천 3 댓글 2,3,199,2022.12.13 15:32:39,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1724&page=5
5,1722,,갤에 이상한거 묻었네,완장 뭐하나 - dc official App,ㅇㅇ (223.39) 2022.12.10 23:39:38 스크랩 조회 176 추천 0 댓글 2,0,176,2022.12.10 23:39:38,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1722&page=5
5,1713,,원더호이~!,학고에 프로세카 하는 게이있냐? 있으면 학번 이름 좀,ㅇㅇ (14.43) 2022.12.07 15:06:44 스크랩 조회 109 추천 0 댓글 1,0,109,2022.12.07 15:06:44,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1713&page=5
5,1712,,어 나 학성고 다니는 박민식인데 반갑다,어,씹섭추 2022.11.27 09:13:45 스크랩 조회 187 추천 1 댓글 0,1,187,2022.11.27 09:13:45,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1712&page=5
5,1711,,ㅁㄴㅇㄹ,ㅁㄴㅇㄹ,ㅇㅇ (14.43) 2022.11.22 13:34:41 스크랩 조회 81 추천 0 댓글 0,0,81,2022.11.22 13:34:41,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1711&page=5
5,1710,,정보,응디,ㅇㅇ (14.43) 2022.11.22 13:34:24 스크랩 조회 90 추천 0 댓글 0,0,90,2022.11.22 13:34:24,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1710&page=5
5,1709,,비평준화 울산의 자랑이었는데,그립읍니다 김상조 선생님,ㅇㅇ (27.124) 2022.10.28 20:05:53 스크랩 조회 518 추천 0 댓글 0,0,518,2022.10.28 20:05:53,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1709&page=5
5,1708,,작년 실적 어떰,작년 실적 어떰 오피셜로 나온거있냐,야동찾아주세요 (116.124) 2022.10.19 23:10:20 스크랩 조회 150 추천 0 댓글 0,0,150,2022.10.19 23:10:20,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1708&page=5
5,1707,,학고 시험 쉬움?,어렵다 들었는데 어느정도임?,ㅇㅇ (123.111) 2022.10.17 23:54:52 스크랩 조회 163 추천 1 댓글 0,1,163,2022.10.17 23:54:52,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1707&page=5
5,1705,,학고의 장점을 적어주세요... 제발요,폰 제출함?,Nqslla 2022.10.07 18:23:07 스크랩 조회 316 추천 0 댓글 2,0,316,2022.10.07 18:23:07,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1705&page=5
5,1704,,내신성적 병신이라 정시 올인했는데 정시까지 망한 고3들은 개추ㅋㅋㅋㅋ,찾았다 범인!! 씨이발 3년동안 부모등골 빨아먹고 이제와서 정신차린 너! 너가 바로 범인이야 이 씹년 - dc official App,ㅇㅇ (125.135) 2022.10.01 11:37:36 스크랩 조회 278 추천 1 댓글 0,1,278,2022.10.01 11:37:36,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1704&page=5
5,1703,,학고 요즘도 야자있노,맨날 야자째고 겜사에 오락하러가다 선생한테 쳐맞았는데,ㅇㅇ (39.7) 2022.09.22 14:11:16 스크랩 조회 124 추천 0 댓글 0,0,124,2022.09.22 14:11:16,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1703&page=5
5,1702,,학성고 특,약사공고한테 발림,ㅇㅇ (110.70) 2022.09.22 08:13:47 스크랩 조회 343 추천 0 댓글 0,0,343,2022.09.22 08:13:47,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1702&page=5
5,1701,,즐추,D-69 - dc official App,노베 2022.09.09 17:17:24 스크랩 조회 100 추천 0 댓글 0,0,100,2022.09.09 17:17:24,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1701&page=5
5,1700,,학성고는 근처 아이파크에 기숙사 만들어야함,멀리살면 등교하기귀찮음 - dc official App,디시콘쓴다 2022.09.07 19:56:42 스크랩 조회 253 추천 0 댓글 0,0,253,2022.09.07 19:56:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1700&page=5
5,1699,,학성고 전학가는데,구라임,ㅇㅇ (114.202) 2022.09.06 14:52:42 스크랩 조회 171 추천 0 댓글 0,0,171,2022.09.06 14:52:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1699&page=5
5,1698,,고2 ㅂㄷㅂㄷ,한남노 컷,ㅇㄴㄴ (218.146) 2022.09.05 03:15:29 스크랩 조회 107 추천 0 댓글 0,0,107,2022.09.05 03:15:29,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1698&page=5
5,1697,,씨발 힌남노,사라져줘 제발 - dc official App,디시콘쓴다 2022.09.02 10:30:41 스크랩 조회 127 추천 0 댓글 0,0,127,2022.09.02 10:30:41,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1697&page=5
5,1696,,자신이 3학년 80반이면 개추 ㅋㅋ,ㅇㄷㄴㅂㅌ,ㅇㅇ (223.33) 2022.08.31 17:15:00 스크랩 조회 315 추천 6 댓글 0,6,315,2022.08.31 17:15:00,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1696&page=5
5,1695,,수학여행 때 공부할 새끼 있냐,내가 죽이게,가글레옹 2022.08.24 01:08:40 스크랩 조회 267 추천 0 댓글 2,0,267,2022.08.24 01:08:40,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1695&page=5
5,1694,,10년전에 학교 다녔었는데,후배님들 더운날 공부하시느라 고생 많습니다 요즘도 학고 뱃지가 아직 있나요?,ㅇㅇ (175.223) 2022.08.14 23:18:26 스크랩 조회 199 추천 1 댓글 1,1,199,2022.08.14 23:18:26,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1694&page=5
5,1690,,급식게이 작심삼일,인간의 실수는 끝이 없고,두루미별 2022.08.05 20:45:12 스크랩 조회 102 추천 0 댓글 0,0,102,2022.08.05 20:45:12,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1690&page=5
5,1689,,20220802 화요일,ㅆㅅㅌㅊ - dc official App,급식충아일해라 (124.216) 2022.08.02 23:17:49 스크랩 조회 195 추천 0 댓글 1,0,195,2022.08.02 23:17:49,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1689&page=5
5,1688,,오늘 급식 어디감,벌써 땡땡이 치네 - dc official App,ㅇㅇ (182.221) 2022.08.02 19:05:50 스크랩 조회 69 추천 0 댓글 0,0,69,2022.08.02 19:05:50,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1688&page=5
5,1687,,20220729 금요일 급식,식욕억제사진 - dc official App,ㅇㅇ (14.43) 2022.08.01 11:03:04 스크랩 조회 138 추천 0 댓글 0,0,138,2022.08.01 11:03:04,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1687&page=5
5,1686,,8월 입갤 ㅋㅋ,8월에는 모의고사가 있습니다,두루미별 2022.08.01 00:10:21 스크랩 조회 109 추천 0 댓글 3,0,109,2022.08.01 00:10:21,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1686&page=5
5,1684,,우리반 1학기 끝났다고 신났노,애들끼리 폰하고 떠든다고 공부 ㅈ도 안하네 ㅋㅋㅋ 이럴 거면 차라리 방학이나 한달주지 - dc official App,ㅇㅇ (14.43) 2022.07.28 11:25:05 스크랩 조회 149 추천 0 댓글 1,0,149,2022.07.28 11:25:05,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1684&page=5
5,1682,,디시 전쟁선포글 내렸냐,쫄았누,주혁이 어디갔누 (218.146) 2022.07.27 00:32:19 스크랩 조회 89 추천 0 댓글 0,0,89,2022.07.27 00:32:19,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1682&page=5
5,1680,,야 주딱,완장내놔,두루미별 2022.07.26 18:01:42 스크랩 조회 106 추천 0 댓글 1,0,106,2022.07.26 18:01:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1680&page=5
5,1679,,왜 벌써 2학기,내 반년,ㅇㅇ (223.39) 2022.07.26 16:47:22 스크랩 조회 50 추천 0 댓글 0,0,50,2022.07.26 16:47:22,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1679&page=5
5,1678,,야이 핏덩이들아,선배가 우습냐?,ㅇㅇ (211.208) 2022.07.25 01:04:49 스크랩 조회 160 추천 0 댓글 1,0,160,2022.07.25 01:04:49,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1678&page=5
5,1677,,둘이 싸우면 누가 이김?,같은 8반인데 싸워서 인증해라 - dc official App,신민규vs이주혁 (104.28) 2022.07.21 13:31:01 스크랩 조회 367 추천 2 댓글 2,2,367,2022.07.21 13:31:01,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1677&page=5
5,1676,,이거 이해하는 게이 있냐?,세특 쓰는데 ㅈㄴ 쉽다 ㅋ,장의사 (14.43) 2022.07.20 11:02:24 스크랩 조회 264 추천 0 댓글 1,0,264,2022.07.20 11:02:24,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1676&page=5
5,1675,,ㅋ ㅂㅅ들,게이들아 이거 받음? ㅋㅋㅋ,장의사 (14.43) 2022.07.20 11:00:08 스크랩 조회 144 추천 0 댓글 0,0,144,2022.07.20 11:00:08,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1675&page=5
5,1674,,2020년 여름때 학고갤 했었으면 개추 ㅋㅋㅋ,그때 ㄹㅇ 꿀잼이였는데,ㅇㅇ (219.241) 2022.07.18 16:15:13 스크랩 조회 122 추천 1 댓글 1,1,122,2022.07.18 16:15:13,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1674&page=5
5,1673,,2학년 8반 21번 이주혁이다. 다이치자,고3 고2 고1 신청받는다. 글러브 끼고 오면 쇠몽둥이로 느그 대가리 뿌사뿐다.,학성고 이주혁 (14.43) 2022.07.14 15:28:19 스크랩 조회 255 추천 0 댓글 1,0,255,2022.07.14 15:28:19,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1673&page=5
5,1672,,오 여기 울산 학고 갤임?,신기하노 재수충 50졸업생 왔다간다,ㅇㅇ (112.185) 2022.07.12 22:09:57 스크랩 조회 225 추천 0 댓글 1,0,225,2022.07.12 22:09:57,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1672&page=5
6,1671,,아 시발,세특 챙길 거 존나 많네,ㅇㅇ (14.43) 2022.07.12 11:53:29 스크랩 조회 57 추천 0 댓글 0,0,57,2022.07.12 11:53:29,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1671&page=6
6,1670,,""" 저 사진.. 원래 저렇게까지 웃고 있었나...?? """,""" 무,무슨 소리야.. 기분 나쁘니까 빨리 나가자.. "" "" 어...? "" ​ "" 문이 안열려... """,ㅇㅇ (203.226) 2022.07.08 03:24:57 스크랩 조회 315 추천 2 댓글 1,2,315,2022.07.08 03:24:57,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1670&page=6
6,1667,,여기 갤 망함?,ㅋㅋ - dc official App,ㅇㅇ (1.253) 2022.07.08 01:27:43 스크랩 조회 80 추천 0 댓글 1,0,80,2022.07.08 01:27:43,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1667&page=6
6,1666,,지구과학 나보다 낮으면 정시해라,본인 60점임,Sonny (14.43) 2022.07.04 13:41:48 스크랩 조회 202 추천 0 댓글 1,0,202,2022.07.04 13:41:48,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1666&page=6
6,1665,,수시좆됐으면 개1추,수학 성적 떨어졌어 - dc official App,디시콘쓴다 2022.07.04 13:06:37 스크랩 조회 89 추천 0 댓글 0,0,89,2022.07.04 13:06:37,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1665&page=6
6,1664,,시험준비잘했음?,학고선배님들의 수시를 응원합니다 - dc official App,디시콘쓴다 2022.07.03 17:28:50 스크랩 조회 53 추천 0 댓글 0,0,53,2022.07.03 17:28:50,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1664&page=6
6,1663,,시험 좆됐으면 개추,하 시발,ㅇㅇ (118.35) 2022.07.02 03:32:21 스크랩 조회 83 추천 2 댓글 1,2,83,2022.07.02 03:32:21,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1663&page=6
6,1662,,우산챙기자,ㅇ - dc official App,ㅇㅇ (223.39) 2022.06.27 07:25:56 스크랩 조회 63 추천 0 댓글 0,0,63,2022.06.27 07:25:56,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1662&page=6
6,1660,,미트스파게티에 김치왜처넣음,애미가누구야 - dc official App,디시콘쓴다 2022.06.22 18:42:19 스크랩 조회 104 추천 0 댓글 0,0,104,2022.06.22 18:42:19,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1660&page=6
6,1659,,울산고에서 왔습니다,반갑습니다,ㅇㅇ (1.255) 2022.06.21 21:17:17 스크랩 조회 207 추천 0 댓글 1,0,207,2022.06.21 21:17:17,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1659&page=6
6,1657,,입학부터 2022까지 개빡치는 점,어케 고3 때까지 수학여행을 못가본 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,ㅇㅇ (182.221) 2022.06.21 20:35:48 스크랩 조회 136 추천 0 댓글 0,0,136,2022.06.21 20:35:48,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1657&page=6
6,1656,,2022년 제일 꼴받는점,별로 대단한걸 한게없는데 2022년의 반이 지나갔음 좃댄듯? - dc official App,디시콘쓴다 2022.06.18 23:46:34 스크랩 조회 119 추천 0 댓글 0,0,119,2022.06.18 23:46:34,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1656&page=6
6,1655,,야 파딱 나와라,나오라고 ㅋㅋ,ㅇㅇ (121.146) 2022.06.15 23:36:38 스크랩 조회 101 추천 0 댓글 2,0,101,2022.06.15 23:36:38,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1655&page=6
6,1653,,아그들아 내일 형님보면 인사해라,알긋냐??,ㅇㅇ (223.39) 2022.06.08 22:50:37 스크랩 조회 130 추천 0 댓글 1,0,130,2022.06.08 22:50:37,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1653&page=6
6,1652,,동아리하기싫엉,내취침시간날아감 - dc official App,디시콘쓴다 2022.06.08 14:41:52 스크랩 조회 85 추천 0 댓글 0,0,85,2022.06.08 14:41:52,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1652&page=6
6,1651,,모고도 세특에들어감?,‽?????‽?????? - dc official App,디시콘쓴다 2022.06.07 20:08:24 스크랩 조회 154 추천 0 댓글 1,0,154,2022.06.07 20:08:24,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1651&page=6
6,1650,,3층 교과교실1이 어디에있냐?,동쪽임 서쪽임 중앙임?,ㅇㅇ (121.146) 2022.06.06 00:31:42 스크랩 조회 71 추천 0 댓글 0,0,71,2022.06.06 00:31:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1650&page=6
6,1649,,그러고보니까생각난건데 왜 여기는 스파게티에 김치를처넣음?,저번에 스파게티나왔을때 분명 김치스파게티 아니었는데  내용물을 김치스파게티였씀 조리사는 김대중인듯 - dc official App,디시콘쓴다 2022.06.05 18:13:15 스크랩 조회 87 추천 0 댓글 0,0,87,2022.06.05 18:13:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1649&page=6
6,1648,,학고급식 맛없다는새끼들 <- 19년도 급식 안먹어봐서그럼,랍스타도 나오고 그때가 씹레전드였는데 그때 학고를 안다녔노 ㅋㅋ,ㅇㅇ (121.146) 2022.06.05 00:26:01 스크랩 조회 201 추천 0 댓글 4,0,201,2022.06.05 00:26:01,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1648&page=6
6,1647,,오늘 돈코츠라멘나온거 무넣고끓인 사리곰탕맛이었따,맛이업었따 - dc official App,디시콘쓴다 2022.06.03 22:38:46 스크랩 조회 106 추천 0 댓글 3,0,106,2022.06.03 22:38:46,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1647&page=6
6,1646,,학고급식은왜맛없음,이건 매점아주매이가 교장과 결탁해서  학교급식 맛없게하고 매점매출늘리려는 아주매이의 큰그림이다 - dc official App,디시콘쓴다 2022.06.01 14:42:32 스크랩 조회 113 추천 0 댓글 2,0,113,2022.06.01 14:42:32,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1646&page=6
6,1645,,게이들 이제 시험 한달남았는데 준비잘하고있노?,내신잘챙기자 - dc official App,디시콘쓴다 2022.06.01 14:29:52 스크랩 조회 72 추천 0 댓글 0,0,72,2022.06.01 14:29:52,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1645&page=6
6,1644,,파래져서 갑자기 이재명 지지하게됐다,어떡함?,디시콘쓴다 2022.05.27 16:08:58 스크랩 조회 102 추천 0 댓글 0,0,102,2022.05.27 16:08:58,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1644&page=6
6,1643,,6모에서 수학 2등급가능할거같은데,요즘공부잘됨 - dc official App,디시콘쓴다 2022.05.27 16:05:15 스크랩 조회 128 추천 0 댓글 0,0,128,2022.05.27 16:05:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1643&page=6
6,1642,,본인쟝 압수 4주만에 돌려받았다,3등급했다고압수는 너무한거아니노? - dc official App,디시콘쓴다 2022.05.27 16:03:27 스크랩 조회 112 추천 0 댓글 2,0,112,2022.05.27 16:03:27,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1642&page=6
6,1640,,게시물이 안 올라오노,ㅈㄱㄴ,ㅇㅇ (118.35) 2022.05.19 00:06:52 스크랩 조회 64 추천 0 댓글 0,0,64,2022.05.19 00:06:52,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1640&page=6
6,1639,,파딱줬는데,왜 안 받냐 - dc official App,노베 2022.05.08 19:28:48 스크랩 조회 148 추천 0 댓글 2,0,148,2022.05.08 19:28:48,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1639&page=6
6,1638,,아잉 춘계체험학습 조와용,아이잉 - dc official App,디시콘쓴다 2022.05.04 11:10:20 스크랩 조회 122 추천 0 댓글 2,0,122,2022.05.04 11:10:20,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1638&page=6
6,1637,,이런갤이있다니,왜 있는거야 ㅋㅋㅋ,키메라 (121.176) 2022.05.03 19:22:27 스크랩 조회 88 추천 0 댓글 0,0,88,2022.05.03 19:22:27,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1637&page=6
6,1636,,수시 ㅈ망한 사람만 봐라,정시로 대학 갈 게이는 개추 ㅋㅋ 일단 나부터 ㅋㅋ,ㅇㅇ (14.43) 2022.05.03 10:08:19 스크랩 조회 176 추천 3 댓글 1,3,176,2022.05.03 10:08:19,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1636&page=6
6,1634,,초심찾은1일학갤,중간고사때 터진멘탈 복구하고왓슴 - dc official App,디시콘쓴다 2022.05.02 15:38:16 스크랩 조회 101 추천 0 댓글 4,0,101,2022.05.02 15:38:16,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1634&page=6
6,1633,,1일...1..학..갤,시험보고 멘탈터져버렸음 아 좆망했네 - dc official App,디시콘쓴다 2022.04.29 20:14:10 스크랩 조회 66 추천 0 댓글 1,0,66,2022.04.29 20:14:10,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1633&page=6
6,1631,,한국사의외로 할만한듯,책13번읽고 프린트8번 읽었는데 책내용 외워버렷슴 - dc official App,디시콘쓴다 2022.04.26 17:16:21 스크랩 조회 119 추천 1 댓글 1,1,119,2022.04.26 17:16:21,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1631&page=6
6,1630,,우리 학성고 일동은 대통령님을 그리워 합니다,어째서 이렇게 일찍 떠나셨나이까,ㅇㅇ (14.43) 2022.04.26 15:56:33 스크랩 조회 388 추천 9 댓글 1,9,388,2022.04.26 15:56:33,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1630&page=6
6,1629,,사랑합니다 대통령님,그저 빛.......!,ㅇㅇ (14.43) 2022.04.26 15:49:55 스크랩 조회 153 추천 3 댓글 1,3,153,2022.04.26 15:49:55,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1629&page=6
6,1628,,1일1학갤,중간고사 수학 좀 충격이었슴 국어할때도 시간안부족했었는데 수학은 부족해서 서술형 마지막 답 못적음.. 충격임 - dc official App,디시콘쓴다 2022.04.26 15:05:58 스크랩 조회 58 추천 0 댓글 1,0,58,2022.04.26 15:05:58,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1628&page=6
6,1627,,1일1학갤,1등급 가능할거같았는데 쳐보니까 간신히 3등급 나올거같노.... - dc official App,디시콘쓴다 2022.04.25 19:36:20 스크랩 조회 70 추천 1 댓글 1,1,70,2022.04.25 19:36:20,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1627&page=6
6,1625,,걍 중간고사 니미 개씹좆됐으면 개추 ㅋㅋ,일단나부터 ㅋㅋ,ㅇㅇ (180.68) 2022.04.24 00:10:10 스크랩 조회 263 추천 9 댓글 1,9,263,2022.04.24 00:10:10,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1625&page=6
6,1624,,1일1학갤,중간 무조건 1등급도배간다 - dc official App,디시콘쓴다 2022.04.23 11:35:22 스크랩 조회 66 추천 0 댓글 0,0,66,2022.04.23 11:35:22,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1624&page=6
6,1623,,비평준화 선배인데 틀딱아니지??,- dc official App,ㅇㅇ (211.109) 2022.04.23 07:39:35 스크랩 조회 133 추천 1 댓글 1,1,133,2022.04.23 07:39:35,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1623&page=6
6,1622,,지금 3학년 담임 라인업 어떠냐?,ㅈㄱㄴ,ㅇㅇ (223.39) 2022.04.23 00:13:50 스크랩 조회 238 추천 0 댓글 1,0,238,2022.04.23 00:13:50,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1622&page=6
6,1621,,1일1학갤운동,중간고사가 얼마 안남아서 남부도서관에왔다 국어와 한국사를 할 예정이다 한국사는 분명 중3때 했던거라 쉬울줄 알았는데 1년에 걸쳐 배운것을 2개월만에 외우라하니 좀 충격이었다 역시 고등학교는 어려운것 같다 - dc official App,디시콘쓴다 2022.04.22 16:13:52 스크랩 조회 55 추천 3 댓글 0,3,55,2022.04.22 16:13:52,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1621&page=6
6,1620,,모고 점수 달달하다,국수탐 누벡 0.4% 달달하누,ㅇㅇ (118.35) 2022.04.21 00:53:31 스크랩 조회 149 추천 0 댓글 1,0,149,2022.04.21 00:53:31,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1620&page=6
6,1619,,1일 1학갤 운동,오늘 급식 그저그랬다. 급식에 대한 기대는 다 사라졌다. 무료급식인데 그냥 주는거 받아먹자. - dc official App,노베 2022.04.20 18:04:17 스크랩 조회 80 추천 2 댓글 1,2,80,2022.04.20 18:04:17,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1619&page=6
6,1618,,1일1학갤,오늘 동아리했는데 자습하라해서 한국사공부했다 역사는 재밌다 - dc official App,디시콘쓴다 2022.04.20 15:31:47 스크랩 조회 71 추천 3 댓글 2,3,71,2022.04.20 15:31:47,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1618&page=6
6,1617,,학성고 53회 갤은 뭐냐 ㅋㅋ,2학년인가 - dc official App,ㅇㅇ (118.235) 2022.04.19 21:09:15 스크랩 조회 125 추천 0 댓글 0,0,125,2022.04.19 21:09:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1617&page=6
6,1616,,학갤 생기가없노,대명문의  클라스가있지.. - dc official App,디시콘쓴다 2022.04.19 20:09:55 스크랩 조회 53 추천 0 댓글 0,0,53,2022.04.19 20:09:55,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1616&page=6
6,1615,,정보시간에하는 학고갤,ㅋㅋ,ㅇㅇ (14.43) 2022.04.19 13:33:16 스크랩 조회 64 추천 0 댓글 0,0,64,2022.04.19 13:33:16,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1615&page=6
6,1614,,학갤부흥운동해야함,이딴게 '명문'? - dc official App,디시콘쓴다 2022.04.16 19:23:28 스크랩 조회 91 추천 1 댓글 2,1,91,2022.04.16 19:23:28,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1614&page=6
6,1613,,나좀 재능있는듯,학고는 나라는 존재를 감당하기엔 너무  좁다 - dc official App,디시콘쓴다 2022.04.15 19:00:16 스크랩 조회 87 추천 1 댓글 1,1,87,2022.04.15 19:00:16,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1613&page=6
