제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
이런 쓰레기 갗은 학교는 없어져야됩,,공부 잘하거나 이쁘게 생긷 학생만 이뻐하는 븅신들 씨발 ㅅ끼들이 씨발 어매 처뒤진 씨발현들나 개 ㅆ발 같은ㅆ발년0,"짝사랑녀(211.36) 2024.03.24 16:07:40
조회 410 추천 7 댓글 2",추천 7,조회 410,2024.03.24 16:07:40,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=95&page=1,0.4138050079345703,0.009931879118084908,0.04066241905093193,0.013851040042936802,0.010035006329417229,0.007827137596905231,0.007543405517935753,0.04192070662975311,0.5560972094535828,0.02310018800199032,0.007774976547807455
섹스,,"ㅇ
- dc official App","ㅇㅇ(14.33) 2024.03.20 21:24:43
조회 211 추천 2 댓글 1",추천 2,조회 211,2024.03.20 21:24:43,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=94&page=1,0.013541700318455696,0.007776396349072456,0.009897862561047077,0.016338780522346497,0.009030100889503956,0.0073553393594920635,0.013255956582725048,0.008155955001711845,0.05560809373855591,0.9095990657806396,0.006877710111439228
본관 화장실 냄새 왜이럼??,,냄새 갸 좆같음ㅋㅋ,"평갤러(1.241) 2024.03.19 23:16:02
조회 194 추천 1 댓글 3",추천 1,조회 194,2024.03.19 23:16:02,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=93&page=1,0.022648798301815987,0.02728722244501114,0.01791762188076973,0.012432306073606014,0.009319345466792583,0.008939877152442932,0.007376145571470261,0.028656166046857834,0.902679443359375,0.042417529970407486,0.006668387446552515
안녕하세요,,구르트,"ㅇㅇ(106.101) 2024.03.11 20:15:00
조회 148 추천 0 댓글 2",추천 0,조회 148,2024.03.11 20:15:00,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=92&page=1,0.019221674650907516,0.011046449653804302,0.01185755617916584,0.02087382972240448,0.015128055587410927,0.011304029263556004,0.019319966435432434,0.009231756441295147,0.029663097113370895,0.945619523525238,0.00992478709667921
평경과 꼴통순위도 정립한다,,"1 외식조리



2. 관광, 미인



3. ai


4 회계, 스포츠


5 디자인

- dc official App","평갤러(39.7) 2024.03.10 23:48:27
조회 283 추천 4 댓글 0",추천 4,조회 283,2024.03.10 23:48:27,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=90&page=2,0.03646829351782799,0.0062860287725925446,0.00802069902420044,0.024219274520874023,0.0085236094892025,0.004891843069344759,0.011449497193098068,0.010234386660158634,0.052530381828546524,0.8677282333374023,0.006196827162057161
평경 과 티어 정립한다ㅇㅇ,,"스포츠, 회계













ai
외식,관광

디자인,미인
- dc official App","평갤러(39.7) 2024.03.10 15:19:46
조회 411 추천 3 댓글 6",추천 3,조회 411,2024.03.10 15:19:46,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=89&page=2,0.017887741327285767,0.005535626318305731,0.007946654222905636,0.03781420737504959,0.010612853802740574,0.007395911496132612,0.015326505526900291,0.008457974530756474,0.050429802387952805,0.8852024078369141,0.00689307413995266
평촌 경영고 과 서열 순위 정리,,"그나마 정상 탑티어 학과
1.회계과
2.관광과 

오면 안돼는 쓰레기 학과
1.도제과

근데 번외로 내 마음속 1위인 학과
1.스마트과

댓글로 반박은 않 받음ㅋㅋ","짝사랑녀(211.36) 2024.03.08 22:34:09
조회 512 추천 3 댓글 3",추천 3,조회 512,2024.03.08 22:34:09,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=88&page=2,0.024526024237275124,0.015514262951910496,0.02976108528673649,0.03015383891761303,0.02832726575434208,0.025162184610962868,0.050554610788822174,0.46790727972984314,0.18733510375022888,0.04615349322557449,0.013453627936542034
본인 짝사랑 고백한다,,"본인은 현재 졸업한 겔러이다 
저번에 이영광 사랑해 글 보고 용기내서 이글 작성해본다
ㅎㄴ이 라는 여자애가 있는대 외조과에서 유명한 여자애다
나 ㅎㄴ이 사랑한다 인스타 맞팔은 되어 있는대 연락하기 너무 무섭다ㅜ
ㅎㄴ이만 보면 심장이 두군된다","ㅎㄴ이 짝사랑남(61.253) 2024.03.04 22:57:27
조회 495 추천 26 댓글 4",추천 26,조회 495,2024.03.04 22:57:27,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=85&page=2,0.09461095929145813,0.010463278740644455,0.009841391816735268,0.0162124652415514,0.006664283107966185,0.006814576685428619,0.008263821713626385,0.009420751594007015,0.06428462266921997,0.855172872543335,0.005932379513978958
응애 올해 신입생인데요,,"평경 학교 괜찮나요?
- dc official App","평갤러(211.176) 2024.03.02 00:19:54
조회 324 추천 5 댓글 8",추천 5,조회 324,2024.03.02 00:19:54,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=84&page=2,0.014322091825306416,0.008184665814042091,0.012271946296095848,0.016206255182623863,0.011139275506138802,0.009678645990788937,0.015939954668283463,0.008862974122166634,0.03997749462723732,0.9262498617172241,0.007858572527766228
나 평경 외조과 졸업생인데,,"여기 학교 완전 좋은데 안 좋다고 음해 하는것들은 뭐냐? 
비록 학년 끼리 패싸움 하고 교실 문 차고 도망가고 쓰레기 버리고 도망갔다는 그런 사소한 일이 있긴 했어도
그리고 내가 외조과인데 스마트과 애 어떻게 알았냐면
축제때 춤추는거 봤음 
프롬프트
Pretty, handsome, boy, girl, cute , <lora:animeLineartMangaLike_v30MangaLike:1.0>, lineart, monochrome,
네거티브
프롬프트
샘플링 DPM++ 2M Karras
스타일 None","짝사랑녀(211.36) 2024.02.24 23:23:26
조회 318 추천 2 댓글 3",추천 2,조회 318,2024.02.24 23:23:26,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=74&page=2,0.021005313843488693,0.005704289767891169,0.03325419872999191,0.010603785514831543,0.006534106098115444,0.0027691766154021025,0.011522842571139336,0.033631958067417145,0.3139316737651825,0.1938299983739853,0.004504600074142218
현재 졸업생이다 글을 너무 나쁘게만 쓴거 같아서 좋은점도 작성해본다,,"현재 졸업생이다 인증 해달라하면 가능하다
일단 특성화고에 장점을 최대한 살려라 학교 선생들 노력하는 학생한테는 최대한 노력 해준다 
니들 주변 애들이 논다고 놀지마라 다시한번 말하지만 여긴 특성화고다 그만큼 공부에 집중안하는애들이 많다 등급을 2등급3등급 때로 유지한다면 대학교 선택권이 넓어진다 ㅇㅇ
그리고 도제반을 갈거면 너가 대학을 포기 할정도로 그일이 좋은지 확인을 해봐라 1학년 이후에 니 생각 달라지면 후회한다
그리고 자격증 질문하면 열심히 알려주신다 
애들 정치질 심한건 팩트다 근데 알빠냐? 어차피 사회나가고 대학 가면 다시 얼굴볼 아이들도 아니다 
그리고 마지막으로 할말은 대학도 취업도 모르겠다 하면 공부랑 자격증 열심히 따라 그게 맞다 ㅇㅇ
프롬프트
Korean high school graduation ceremony,
네거티브
프롬프트
샘플링 DPM++ 2M Karras
스타일 None
- dc official App","ㅇㅇ(116.121) 2024.02.24 22:48:17
조회 236 추천 1 댓글 1",추천 1,조회 236,2024.02.24 22:48:17,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=72&page=2,0.04199223220348358,0.007121037691831589,0.013220664113759995,0.008931350894272327,0.01037563569843769,0.004687681328505278,0.006418428383767605,0.025482969358563423,0.12336108088493347,0.6392112374305725,0.0057127391919493675
평경 오는얘들은 들어라,,인생나락 축하하고 1학년 선생들 많이 ㅈ같다 ㅋㅋㅋㅋ,"과연그럴까 2024.02.23 11:24:19
조회 500 추천 6 댓글 0",추천 6,조회 500,2024.02.23 11:24:19,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=37&page=2,0.02195567637681961,0.007905780337750912,0.008297879248857498,0.006519172340631485,0.010293207131326199,0.004703436978161335,0.008055206388235092,0.024258753284811974,0.6931702494621277,0.2862142026424408,0.005876545328646898
평경 들어가는 학생인데,,"저 ㅈㄴ 순수한데 평경 들어가면 나락가나요? ㅜㅜ
- dc official App","평갤러(218.147) 2024.02.23 01:18:27
조회 155 추천 0 댓글 1",추천 0,조회 155,2024.02.23 01:18:27,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=36&page=2,0.01180519163608551,0.006673079449683428,0.008166654966771603,0.009694349020719528,0.008385558612644672,0.007881500758230686,0.009622467681765556,0.008799053728580475,0.11803289502859116,0.856858491897583,0.005663024727255106
평경 들어갈 평붕이 게이들 필독해라,,"일단 난 현졸업생인대 하고 싶은 말 있어서 남긴다
일단 이쁜 여자애들은 너내들한테 관심이 없다
그리고 평경애들은 다 병신 들이니까 인맥관리 잘해라
평경 선생들은 정치 존나 심하고 지 똥꼬 빨아주는 학생있스면 존나 좋아한다
그리고 본관 1층 화장실은 사용하지 마라 앞에 장애인 교육 반 있어서 위생 그리고 눈갱 많이 당한다
그리고 꼭 대학가라 평경에 돈 주지 말고 대학가라 지잡이라도 가라 그게 니 인생에 도움이 될것이다 
여자애들 정치질 존나 심하다 나때는 정치질로 왕따 당하는 여자애들도 많이봤다
그리고 좆고아 평경에 담배피는 애새끼들 존나 많다
프롬프트
a student at Pyeongchon Management High School
네거티브
프롬프트
샘플링 DPM++ 2M Karras
스타일 None","ㅇㅇ(61.253) 2024.02.19 20:23:25
조회 303 추천 6 댓글 2",추천 6,조회 303,2024.02.19 20:23:25,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=35&page=2,0.7465167045593262,0.025033514946699142,0.10521700233221054,0.0188880767673254,0.1581055223941803,0.020604468882083893,0.014445828273892403,0.2965465784072876,0.03678233548998833,0.033361513167619705,0.017643364146351814
남친구한다,,"ㅇㅇ
프롬프트
Boyfriend,
네거티브
프롬프트
샘플링 DPM++ 2M Karras
스타일 None
- dc official App","ㅇㅇ(223.38) 2024.02.10 19:38:12
조회 122 추천 0 댓글 0",추천 0,조회 122,2024.02.10 19:38:12,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=34&page=2,0.01616048254072666,0.01051525492221117,0.01339368149638176,0.030343858525156975,0.00935871060937643,0.007442368194460869,0.014568771235644817,0.008034003898501396,0.04104570299386978,0.9276758432388306,0.008658536709845066
스마트과 이ㅇ광 사랑해,,"1학년5반때부터 쭉 지켜봐왔어 나도 너한테 액최괴물 고백해도 되니
비록 너가 2학년땐 6반 이라 같은반이 돼진못했지만
일년동안 같은반이여서 즐거웠고 삼학년땐 너 소식을 모르겠더라
졸업축하해","짝사랑녀(211.36) 2024.01.26 23:53:51
조회 353 추천 7 댓글 5",추천 7,조회 353,2024.01.26 23:53:51,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=33&page=2,0.0207020565867424,0.015079637989401817,0.01590372622013092,0.00840380135923624,0.00572304567322135,0.0033594281412661076,0.008805093355476856,0.009558447636663914,0.16142316162586212,0.8132986426353455,0.005932112690061331
다들 뭐하니?,,- dc official App,"평갤러(14.33) 2024.01.24 06:16:22
조회 53 추천 0 댓글 0",추천 0,조회 53,2024.01.24 06:16:22,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=31&page=2,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
학교 잘가라 게이들아,,"형은 안간다 ㅋㅋ
- dc official App","평갤러(116.121) 2023.10.04 07:59:25
조회 123 추천 0 댓글 1",추천 0,조회 123,2023.10.04 07:59:25,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=27&page=2,0.01134637463837862,0.0070834681391716,0.009266441687941551,0.01349082961678505,0.008183814585208893,0.007016983348876238,0.011978298425674438,0.00790456123650074,0.0851907953619957,0.8855966329574585,0.006148776970803738
근데 평경겔 살해협박 올라와도 아무도 모를듯 ㅋㅋ,,"하는 사람 존나 없어서 모를듯
- dc official App","평갤러(211.234) 2023.09.12 07:45:11
조회 159 추천 0 댓글 1",추천 0,조회 159,2023.09.12 07:45:11,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=26&page=2,0.010703877545893192,0.00580290611833334,0.007362963631749153,0.0075754947029054165,0.008266948163509369,0.005589437671005726,0.008579980581998825,0.010810645297169685,0.3154100179672241,0.6608845591545105,0.0052758390083909035
우리반 애새끼 한명 특별교육갔는데,,그게 뭐노? 일단 애가 좀 장애티가 있긴함,"ㅇㅇ(223.38) 2023.07.31 13:16:17
조회 241 추천 0 댓글 2",추천 0,조회 241,2023.07.31 13:16:17,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=25&page=2,0.07912857830524445,0.021191835403442383,0.06809267401695251,0.006310745608061552,0.07963099330663681,0.012323150411248207,0.011243860237300396,0.3773386478424072,0.4683210551738739,0.050294551998376846,0.017432255670428276
학교 합법 적으로 안나갈수 있는 방법 있니?,,- dc official App,"ㅇㅇ(223.38) 2023.07.28 08:34:26
조회 148 추천 0 댓글 1",추천 0,조회 148,2023.07.28 08:34:26,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=24&page=2,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
실시간 개학해서 좆같은 평붕이들 개추 ㅋㅋ,,- dc official App,"ㅇㅇ(223.38) 2023.07.24 22:59:48
조회 209 추천 2 댓글 3",추천 2,조회 209,2023.07.24 22:59:48,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=23&page=2,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
게이들아 시험잘쳤노,,"ㅇ
- dc official App","ㅇㅇ(175.209) 2023.06.29 12:49:04
조회 67 추천 0 댓글 0",추천 0,조회 67,2023.06.29 12:49:04,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=22&page=2,0.013541700318455696,0.007776396349072456,0.009897862561047077,0.016338780522346497,0.009030100889503956,0.0073553393594920635,0.013255956582725048,0.008155955001711845,0.05560809373855591,0.9095990657806396,0.006877710111439228
굿,,"ㅇ
- dc official App","ㅇㅇ(14.33) 2023.06.26 20:14:12
조회 46 추천 0 댓글 0",추천 0,조회 46,2023.06.26 20:14:12,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=21&page=2,0.013541700318455696,0.007776396349072456,0.009897862561047077,0.016338780522346497,0.009030100889503956,0.0073553393594920635,0.013255956582725048,0.008155955001711845,0.05560809373855591,0.9095990657806396,0.006877710111439228
평촌경영고를 가고싶은 중3인데 선배님들 에게 질문이 있습니다,,"제가 요리사가 꿈이라 평촌 경영고 외식조리 쪽으로 가고싶습니다
평경에서 대학진학까지 생각중인데
학교에서 열심히공부해서 1~2등급 못해도 3등급 안으로 들어갈경우에
경희대 경기대 세종대 조리학과쪽으로 진학할 수 있을까요??","ㅇㅇ(211.234) 2023.05.14 13:31:40
조회 409 추천 0 댓글 4",추천 0,조회 409,2023.05.14 13:31:40,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=20&page=2,0.02965662069618702,0.009310025721788406,0.010411649011075497,0.02001664601266384,0.016631659120321274,0.024477289989590645,0.018009431660175323,0.014574110507965088,0.021107496693730354,0.9249780178070068,0.009763230569660664
1or9 레츠고,,"ㅇㅇ
- dc official App","ㅇㅇ(118.235) 2023.04.26 08:02:13
조회 73 추천 1 댓글 0",추천 1,조회 73,2023.04.26 08:02:13,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=18&page=2,0.014747869223356247,0.008208629675209522,0.010164604522287846,0.016097307205200195,0.009572057984769344,0.007253332529217005,0.013432399369776249,0.008133839815855026,0.050566256046295166,0.9146890640258789,0.007100242655724287
연애가 하고 싶노 ㅋㅋ,,- dc official App,"ㅇㅇ(116.121) 2023.04.19 00:44:33
조회 187 추천 0 댓글 1",추천 0,조회 187,2023.04.19 00:44:33,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=17&page=2,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
모락갤을 재미있는대 평경갤은 노잼이노,,"ㅇㅇ
- dc official App","ㅇㅇ(223.38) 2023.04.17 16:25:53
조회 151 추천 0 댓글 2",추천 0,조회 151,2023.04.17 16:25:53,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=16&page=2,0.014747869223356247,0.008208629675209522,0.010164604522287846,0.016097307205200195,0.009572057984769344,0.007253332529217005,0.013432399369776249,0.008133839815855026,0.050566256046295166,0.9146890640258789,0.007100242655724287
아 중간준비 ㅈ같다,,나 왜이렇게 열심히하지,"ㅇㅇ(175.118) 2023.04.09 23:14:18
조회 89 추천 0 댓글 2",추천 0,조회 89,2023.04.09 23:14:18,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=15&page=2,0.013986051082611084,0.00881680753082037,0.010879137553274632,0.013329372741281986,0.011852947063744068,0.008040346205234528,0.013504969887435436,0.00832437165081501,0.05386731028556824,0.9228830337524414,0.00784995499998331
아 학교가기 싫노,,아 씨발 섹스,"ㅇㅇ(175.118) 2023.03.20 23:53:10
조회 79 추천 0 댓글 1",추천 0,조회 79,2023.03.20 23:53:10,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=14&page=2,0.027727102860808372,0.015252731740474701,0.019584033638238907,0.013373168185353279,0.0104667404666543,0.011485941708087921,0.014951945282518864,0.02724459394812584,0.919154942035675,0.03461942821741104,0.008397613652050495
이제 개학이노 ;;,,아 ㅈ같다~,"ㅇㅇ(14.6) 2023.02.28 23:05:46
조회 54 추천 0 댓글 0",추천 0,조회 54,2023.02.28 23:05:46,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=13&page=2,0.012044958770275116,0.00869559496641159,0.01036289893090725,0.00990644097328186,0.007965924218297005,0.007532685529440641,0.009455260820686817,0.013959549367427826,0.7935007214546204,0.24190621078014374,0.006354061886668205
평경 페미니스트,,,"ㅇㅇ(223.38) 2023.01.15 23:51:56
조회 999 추천 24 댓글 3",추천 24,조회 999,2023.01.15 23:51:56,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=12&page=2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
자격증 딴사람 장학금 준다는거 언제줌??,,아는 사람있노?,"ㅇㅇ(221.150) 2022.12.16 15:06:42
조회 161 추천 0 댓글 1",추천 0,조회 161,2022.12.16 15:06:42,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=11&page=2,0.01568470522761345,0.011038998141884804,0.011805051937699318,0.01825384609401226,0.014513800852000713,0.010699107311666012,0.018732193857431412,0.009299269877374172,0.03363257646560669,0.9432098865509033,0.009772134944796562
우리 학교 출신 연예인 모음…,,"카광



퀸동주



3
광리



- dc official App","ㅇㅇ(106.101) 2022.11.20 17:15:49
조회 395 추천 1 댓글 0",추천 1,조회 395,2022.11.20 17:15:49,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=9&page=2,0.015349846333265305,0.007444013375788927,0.01458751130849123,0.014997742138803005,0.009285042993724346,0.007674897089600563,0.016041915863752365,0.008908772841095924,0.050583913922309875,0.9122694730758667,0.007063701748847961
우리 학교에 게이 많은거 알냐?,,"나 LGBT 갤러리이자,평경 대표 걸레 바텀?인데
학교에서 블루드 키면 생각보다 많음 ㅋㅋㅋㅋㅌ
개웃김 그리고 우리 학교에 남남 커플로 탈의실에서 이러쿵저러쿵 하는 애들도 많고 쨌든 다들 게이하렴~~~
- dc official App","ㅇㅇ(106.101) 2022.11.20 17:05:55
조회 382 추천 1 댓글 1",추천 1,조회 382,2022.11.20 17:05:55,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=8&page=2,0.05135669186711311,0.03990774229168892,0.2654239535331726,0.01891743205487728,0.006510888691991568,0.006635760888457298,0.006196912378072739,0.010524159297347069,0.05114461109042168,0.4585089385509491,0.007030058652162552
ㅎㅇ,,온라인 개꿀,"ㅇㅇ(221.150) 2022.11.14 11:40:45
조회 106 추천 0 댓글 1",추천 0,조회 106,2022.11.14 11:40:45,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=7&page=2,0.017150454223155975,0.010339789092540741,0.011010232381522655,0.018413450568914413,0.013604624196887016,0.009697401896119118,0.017832837998867035,0.009340120479464531,0.03441894054412842,0.9408843517303467,0.009428211487829685
광,,광,"평갤러(175.212) 2022.10.31 08:04:43
조회 137 추천 0 댓글 0",추천 0,조회 137,2022.10.31 08:04:43,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=6&page=2,0.015618703328073025,0.00994159933179617,0.012011311948299408,0.015788665041327477,0.012503352016210556,0.009727143682539463,0.01708720624446869,0.00883939303457737,0.03766569867730141,0.9342169761657715,0.008796432986855507
언제생겼노,,게이야..,"ㅇㅇ(222.98) 2022.10.29 23:51:25
조회 53 추천 0 댓글 0",추천 0,조회 53,2022.10.29 23:51:25,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=4&page=2,0.01730094477534294,0.010979784652590752,0.025337010622024536,0.016894863918423653,0.012865599244832993,0.00965819600969553,0.018984124064445496,0.008616570383310318,0.03145015612244606,0.9375759959220886,0.010181266814470291
영,,영,"ㅇㅇ(223.38) 2022.10.25 15:41:18
조회 77 추천 0 댓글 0",추천 0,조회 77,2022.10.25 15:41:18,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=3&page=2,0.016212299466133118,0.009746251627802849,0.011549419723451138,0.017612678930163383,0.012711692601442337,0.010168572887778282,0.017407819628715515,0.009255276061594486,0.03651360049843788,0.9382774829864502,0.009133785031735897
반갑다 게이야,,평경 갤 ㅎㅇ,"ㅇㅇ(61.77) 2022.10.05 11:21:26
조회 90 추천 0 댓글 0",추천 0,조회 90,2022.10.05 11:21:26,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=2&page=2,0.017507432028651237,0.011658960022032261,0.011226946488022804,0.018808633089065552,0.014683972112834454,0.01290131825953722,0.016420798376202583,0.008729756809771061,0.029933642596006393,0.9391914010047913,0.00963934138417244
반갑다,,"평경만 갤러리가 없으면 섭하제
- dc official App","산덥 2022.10.05 01:00:51
조회 205 추천 0 댓글 0",추천 0,조회 205,2022.10.05 01:00:51,https://gall.dcinside.com/mgallery/board/view/?id=pcmhs&no=1&page=2,0.016831155866384506,0.010575318709015846,0.011155280284583569,0.014525119215250015,0.008638442493975163,0.00849893782287836,0.010883386246860027,0.008626110851764679,0.04722651466727257,0.910486102104187,0.00702966982498765
